User_Handle,User_Type,Anonymity_Class,Verified_Status,Handle_URL,Image_Path,Post_URL,Date,Post_Content,Linked_URL,Likes,Comments,Reposts,PreElection_Post, 
pubaffairs_eu,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@pubaffairs_eu,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/438851265_947646093693059_3382099268377084673_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uwMGeo1fZFgQ7kNvgE9-S9F&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBsF90WOSQE37FqQJut6cB_nx8yR_R2LUGRQvC6N__Nkw&oe=66E42CAB&_nc_sid=10d13b,https://www.threads.net/@pubaffairs_eu/post/C7TxyjcigHX,23/05/2024,UKElections: UK's Rishi Sunak calls general election for July 4 | Deutsche Welle  ,dw.com,2,,,Yes,
utahsaint,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@utahsaint,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/381456341_683821310326308_120012949893122669_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=oyzmFTU-vkEQ7kNvgHnSV7Z&_nc_gid=1f217fb781a14d26b1ce43a891c45fec&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCCKAPh6KPGU_3E-Nz4vlfwAZTr4xPPqGFG_6AcnB6Njg&oe=66E40F91&_nc_sid=10d13b,https://www.threads.net/@utahsaint/post/C9BIkq9puhS,04/07/2024,BBC coverage of the UK elections looks the National Lottery drawings.  ,,3,,,Yes,
centralbylines,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@centralbylines,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358341619_982261996304803_630345771804396165_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-_X6IXjTKJQQ7kNvgEJUJrC&_nc_gid=1f217fb781a14d26b1ce43a891c45fec&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC2kGj6ZvNbeLzAoDXWsWWDq2jK8kwedrAdwoAAfBEmNQ&oe=66E4264E&_nc_sid=10d13b,https://www.threads.net/@centralbylines/post/C9ACBhwiRlT,04/07/2024,"Back to the ballot box: overseas voters tackle bureaucracy to reclaim the vote Despite reclaiming the right to vote in UK elections, many Brits living abroad long term have struggled to register to vote in the general election
Via 
@YorksBylines ",yorkshirebylines.co.uk,3,1,,Yes,
ms.tisha.b,Individual,Identifiable,Unverified,https://www.threads.net/@ms.tisha.b,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/424963172_321008464272571_7921548452343456909_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=MH6Vo1_3Do8Q7kNvgFs48YY&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA88MRHtptXmLnk1jCeADB564YphAixTjjjf42lMEmWxQ&oe=66E410B5&_nc_sid=10d13b,https://www.threads.net/@ms.tisha.b/post/C9Bg3Tso0ht,05/07/2024,"Interesting story about the UK elections is that voter turnout is actually very low, hovering around 54%. Would be interesting to know what the results would be if it was closer to the average of 70%.  ",,1,,,No,
danielnichanian,Individual,Identifiable,Unverified,https://www.threads.net/@danielnichanian,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357784814_2598281207004171_6413873768507993507_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1pA9LIK2LLQQ7kNvgEz1XK1&_nc_gid=1f217fb781a14d26b1ce43a891c45fec&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBzxu_8kOrwsJiYKsoSABYF7i6X3ir4Sun2mJokT2hRiA&oe=66E40B68&_nc_sid=10d13b,https://www.threads.net/@danielnichanian/post/C6jVUENLprj,04/05/2024,"Sadiq Khan was just easily re-elected as mayor of London for a third term, adding to a string of excellent results for labour in the UK’s local elections.  ",,258,3,23,Yes,
itsliamcollens,Individual,Highly Identifiable,Verified,https://www.threads.net/@itsliamcollens,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/448252624_995667222060933_6115703604060743730_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qCiFM2ZuY44Q7kNvgFP1NkS&_nc_gid=1f217fb781a14d26b1ce43a891c45fec&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDqO8DIkB06hDdsPW8mA4D727ByY4YlqdwgNEq-TcE33g&oe=66E40B8A&_nc_sid=10d13b,https://www.threads.net/@itsliamcollens/post/C9CZyKspEMy,05/07/2024,I hope the US is watching the integrity in which the UK elections are transpiring over the last 24 hours. Votes being counted swiftly. Outgoing PM conceding an election and congratulating the other side for a well run campaign. Bits of reflection and introspection.  ,,6,3,,No,
jessecoffeyinsta,Individual,Identifiable,Unverified,https://www.threads.net/@jessecoffeyinsta,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358167301_623466009879982_8931027696230899326_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qrys-FYIP2sQ7kNvgEBV8n6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAVniGL6FX9lJISDDNFhOUxB2FHQrELQSTqK4upwj2WjQ&oe=66E3FE55&_nc_sid=10d13b,https://www.threads.net/@jessecoffeyinsta/post/C9LFFtWSNP9,08/07/2024,"BRIEF COMMENT
Conservapedia has an update on the UK elections: ""Tories crushed but Farage's Reform UK the real winners."" Its sources for that baseless claim (the actual winner was Kier Starner and his Labour party) are Zerohedge and The Duran, the latter of which is . . . just another LaRouchite collective (the appearances of Glenn Greenwald, Jimmy Dore and Mick Wallace in some of that channel's other videos give that much away), meaning both are untrustworthy on the 2024 British vote.  ",,1,1,1,No,
hullcitycouncil,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@hullcitycouncil,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358202231_592321646268379_552931713923768697_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LMRTeS0O_eMQ7kNvgEwLly5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAdSbXtNSMs2vnFdyDvpyqamxs6VPzs6uESYymKn3Tz5g&oe=66E41A3E&_nc_sid=10d13b,https://www.threads.net/@hullcitycouncil/post/C6dNr-nptSW,02/05/2024,"Polling Stations are now open in the 2024 Local Elections.
You've got until 10pm to vote.
As well as the Local Elections, you can also vote for the Police and Crime Commissioner.
Find out more at hull.gov.uk/elect… localelections #localelections2024 #hulllocalelections ",,5,,,Yes,
simonmargan,Individual,Identifiable,Unverified,https://www.threads.net/@simonmargan,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358791990_1024015485399329_1813248623608337735_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=c7HSljVU6VIQ7kNvgEnhC0x&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDlbNThaYmNup97zDVZHG1p3rReSLjcQhs1IscTRYACZg&oe=66E428FB&_nc_sid=10d13b,https://www.threads.net/@simonmargan/post/C8_eF53hAxf,04/07/2024,"UK GENERAL ELECTIONS PARTICIPATION
In the morning (4 July 2024), I sent off my UK General election (4 July 2024) postal vote, using a ballot that I only received yesterday.  I voted Greens, but their non-preferencial voting system really perplexes me. 
#UkElection2024  Vote2024  ",,3,2,,Yes,
other_europe,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@other_europe,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/412752329_3651567445088178_4353786962713495545_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=IjjcTWZji0wQ7kNvgHjd-j9&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDJCy9rJWhPvCTrF-tVIFp9BHaXLiceYfh_qyl-OIQPhw&oe=66E40144&_nc_sid=10d13b,https://www.threads.net/@other_europe/post/C5J8aj1sSyz,30/03/2024,"🔴🗳 The UK 🇬🇧 is looking to change, and the polls reflect that. The Conservatives are poised to receive one of the worst results in history for the upcoming elections. The Labour Party can already celebrate. It's a demonstration of how anti-EU politics and Brexit have only disappointed English citizens. Europe is the answer, Europe is our future! 🇪🇺⭐️  ",,87,17,2,Yes,
implausibleblog,Individual,Partially Anonymous,Unverified,https://www.threads.net/@implausibleblog,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358077251_322857936733671_8013175116960772356_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=e838ThpNlMsQ7kNvgHw7Ghm&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCwLvb-SmB-hkTq19n2Eqec7iIIHsyRMEhJLWzYTS0Pmw&oe=66E414FA&_nc_sid=10d13b,https://www.threads.net/@implausibleblog/post/C6nj4dHNXSG,06/05/2024,"Emily Kerr, ""If you look across Europe, most countries have proportional representation.. It's a fairer system which means each vote counts equally"" ""At the moment, we're first past the post.. Elections are decided, whether it's local or national, based on swing voters, in a very narrow set of seats"" ""It is only the UK and Belarus in Europe who have this system. We need wide ranging system reform""",,497,26,91,Yes,
palestine_in_the_uk,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@palestine_in_the_uk,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358040879_2447338088748636_3417906071538613204_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=-vCsbp5bTbgQ7kNvgGRWIC_&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYATVwK8nhiEqm7rx1pkMPRLwaAC-Jx0DSNXp-epldvLvg&oe=66E42C2D&_nc_sid=10d13b,https://www.threads.net/@palestine_in_the_uk/post/C_gD1gDoaGd,05/09/2024,"H.E. Ambassador hzomlot met today leader of the 
@libdems
 Sir 
@edwardjdavey
. Dr Zomlot offered his congratulations over the recent achievements of the Liberal Democrats in the UK general elections and discussed ways to bring about an immediate ceasefire, and an end to the war in #Gaza. ",,5,1,,No,
robinfarman51,Individual,Identifiable,Unverified,https://www.threads.net/@robinfarman51,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358811991_1325932488060492_8983906906372044162_n.jpg?_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=NTU-uTF_beEQ7kNvgFXSmtS&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBJLcNliAGDd1TJumlYSnbjrkPwFSmdtNdiP_ZrOwXaww&oe=66E41154&_nc_sid=10d13b,https://www.threads.net/@robinfarman51/post/C8ggjSEtYuU,22/06/2024,"To everyone voting in the UK elections on the 4th, be it postal or at the polling station. Please remember it's a secret ballot and you may be committing an offence if you take a photo of your marked ballot paper and share on your social media. Tempting as it may be  ",,,,,Yes,
adrian.warnock,Individual,Identifiable,Unverified,https://www.threads.net/@adrian.warnock,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358063097_239814872158360_6591232446852766360_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=0r0WwPsUoM4Q7kNvgFGul-o&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBUesZ8q9T5sUSjJknGuYO-W1T0Ip4J12uRXrhjyMnEFA&oe=66E430E7&_nc_sid=10d13b,https://www.threads.net/@adrian.warnock/post/C8UBQTvChnp,17/06/2024,"Will UK Conservatives Fail To Even Form The Opposition? Sunak’s party may slip to third place in the results amidst moral vacuum. The Conservatives are losing on their right flank to the Reform Party, they also seem to have given up the centre ground where UK elections are won to the Labour Party, and those who want to rejoin the EU or feel the two main parties are too similar are voting Liberal Democrat.  ",,1,,,Yes,
tonybarrett4,Individual,Identifiable,Unverified,https://www.threads.net/@tonybarrett4,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/427960923_1753156518531168_2018653646271210278_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=5kJfwHF7MoUQ7kNvgENTuDE&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAU8GUgFOteSO8g1AXd47VX9j8LN3ZeK2rIjsRaF4NiJg&oe=66E40B0F&_nc_sid=10d13b,https://www.threads.net/@tonybarrett4/post/C6ejR1ksj3Y,02/05/2024,The Blonde Shit Gibbon forgot his ID Hahahaha and breathe Hahahahaha independent.co.uk/news… ,independent.co.uk,68,6,11,Yes,
druidcat_uk,Individual,Identifiable,Unverified,https://www.threads.net/@druidcat_uk,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/424475096_1118347126064251_4343295627498745753_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BD6oh-fK2UYQ7kNvgGFNF8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAu_Z3X6PCKxp7Fr2Dh2S44TDlwPfHzO6ofdF_-ITH3Tw&oe=66E41A68&_nc_sid=10d13b,https://www.threads.net/@druidcat_uk/post/C89UDZTNugC,03/07/2024,"UK elections are on July 4th this year, so ideally getting our awful Government out of power. Doing our best for Democracy 🤞🏻  ",Replying to @itsjosh_dangit,16,1,,Yes,
patriciamaskell2002,Individual,Identifiable,Unverified,https://www.threads.net/@patriciamaskell2002,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/408467897_1003486967388186_5480399930912719564_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=QBB7FB_RhUcQ7kNvgHwrXfW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB_WAYFaqWVxXCllAIvmuezDicEfX6cQ7k4hMLRMvXHkw&oe=66E418ED&_nc_sid=10d13b,https://www.threads.net/@patriciamaskell2002/post/C2lBfYoo9g7,26/01/2024,"ID will needed for UK elections this year, a driving licence costs £35 and is acceptable gov.uk/apply… ",gov.uk,1,2,,Yes,
hi.im.vijay,Individual,Highly Identifiable,Verified,https://www.threads.net/@hi.im.vijay,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/417890834_351741060981512_5340592093375070521_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=d7Q5dg1ptSoQ7kNvgFsDfTt&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAZLTD178_LWJ7hbHvISYeEtiFo6BwY1j7BxObPHLv_sg&oe=66E4167C&_nc_sid=10d13b,https://www.threads.net/@hi.im.vijay/post/C9BSu4oyK8f,05/07/2024,I’m feeling hopeful for the US based on elections in the UK. On July 4th. We are truly living in the dankest timeline,,105,3,2,No,
leekedavid,Individual,Identifiable,Unverified,https://www.threads.net/@leekedavid,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/439998893_1830386397483537_3336081813731120911_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=cb4mAEw9vcwQ7kNvgHczJul&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAXtl7M5klm0UG-s8Z96Nop9kJyXyFbAkMvOlSP6hloNg&oe=66E411C9&_nc_sid=10d13b,https://www.threads.net/@leekedavid/post/C8_SLInNtzq,04/07/2024,"Hello and Morning FB friends 06.20 UK, crystal clear sky with sunshine, 10c feels like 8c, sunrise 04.47am, night bad. Thursday and hello to all my American friends on your 4th July celebrations, here it's UK elections. Coffee needed enjoy yours and your day when you wake  ",,,,,Yes,
newsbreak24live,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@newsbreak24live,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/449169491_1162180898445964_138583499894421410_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=O6LSYPeBahIQ7kNvgFQUiBb&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCVVDkhsAMSsib9XlvXfqIWOjnOGXBSvKTTAbKP0mJYtQ&oe=66E419D5&_nc_sid=10d13b,https://www.threads.net/@newsbreak24live/post/C84Fhh8oQde,01/07/2024,"'I draw inspiration from my Hindu faith': British PM Rishi Sunak ahead of historic UK elections. Britain will vote on July 4th and likely to end 15-year rule of Sunak's party.
.
.
.
RishiSunak  ",,,,,Yes,
beingliberal,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@beingliberal,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/357653130_291563543326693_4151626461681676810_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=1&_nc_ohc=7ll1hCXl52cQ7kNvgEGeRcE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYANY5paaW1ehnQikrWDRcWUzsUwF3u90-gSSd7DhKdI8Q&oe=66E42227&_nc_sid=10d13b,https://www.threads.net/@beingliberal/post/C9AHLV9tg25,04/07/2024,"United Kingdom elections can’t give you a felon running for the highest office on July 4 — but they do have a gambling scandal. And Nigel Farage. UK opinion polls have been remarkably consistent over the six-week general election campaign: British conservatives will be beaten badly. The opposition Labour Party is projected to win, and leader Keir Starmer will be Britain’s new prime minister. politico.eu/artic…",politico.eu,46,3,3,Yes,
kooking_withk,Individual,Identifiable,Unverified,https://www.threads.net/@kooking_withk,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/429824289_387072514258491_5741803520155407025_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=k1XhVnb9CwoQ7kNvgGUAxNf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDwX6KtKFaCx3goR3X8jnGMf3iEAfoEJTdFJqg_Ea2F2g&oe=66E40F30&_nc_sid=10d13b,https://www.threads.net/@kooking_withk/post/C6_R1jxI1f5,15/05/2024,First ever time. Postal vote for the Greek European elections. I feel a bit serious. I’ve been voting just in the UK elections for the past 10 years!!!! votethreads  ,,7,1,,Yes,
stalbanscouncil,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@stalbanscouncil,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/403887630_1087286722438436_2993760953656463196_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=uffT95XwP74Q7kNvgEA1rRJ&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB_5EmFy0RPCezgrwLEuQlGT7RqL_Of4LjqkjwL2hKbHw&oe=66E4155D&_nc_sid=10d13b,https://www.threads.net/@stalbanscouncil/post/C0ljNrMgdVq,08/12/2023,"Results of yesterday's by-elections: 
Simon Johns (LibDems) elected to represent our Sandridge & Wheathampstead ward; 
Allison Wren (LibDems) elected to represent Herts County Council's Harpenden Rural division.
More information here: stalbans.gov.uk/elect…  ",,2,1,,Yes,
farehambc,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@farehambc,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357837849_796032851898404_5574562833454732565_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=XenSJP0FRTkQ7kNvgF1Sagm&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC6eptW0odcBrOWoF-oELO9YRPkYY8AfFOOVbg2v6ADcA&oe=66E4245B&_nc_sid=10d13b,https://www.threads.net/@farehambc/post/C40hUkJNq78,22/03/2024,"If you are intending to vote in this year's elections, you must be registered. The deadline to register is Tuesday 16 April in order to vote in the elections on Thursday 2 May.
fareham.gov.uk/elect…
Register here 👇 
gov.uk/regis…  ",,,,,Yes,
georgemarinelli,Individual,Identifiable,Unverified,https://www.threads.net/@georgemarinelli,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=rrnQjgEp0fgQ7kNvgHKP3Jq&edm=ALCvFkgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYD0jg1sFPzbN4dt6eEcPLb1a1K_YQGB7kAw03PBN2zS9Q&oe=66E4108F&_nc_sid=6d62aa,https://www.threads.net/@georgemarinelli/post/C9CxIp0u8T1,05/07/2024,"Hey Brit pals, was last night's thrashing of the Conservatives as dramatic as we're being told over here? Stayed up pretty late watching the BBC & the word 'bloodbath' came up pretty often. At least most of them were good losers, not deniers like ours. Excepting Nigel Farage of course:)
UK elections  ",,6,8,1,No,
aurochdigital,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@aurochdigital,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358399230_264514942891701_2921217301503050429_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=G7Q19lPbsp8Q7kNvgGDqLFy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCxKp6G-QsDK2tPZXvtCX0l3VgGnNhHYQYvVE80YMlc6Q&oe=66E40932&_nc_sid=10d13b,https://www.threads.net/@aurochdigital/post/C7wFf6sotaH,03/06/2024,"With the date now set for the UK Elections, how would you fare as Prime Minister? You can run the country in any way you see fit in Democracy 4: Console Edition. ⚖️ From the 5th of June, implement your own laws and policies to mould Britain into your vision. 🌍 Be the type of leader you would like to be in Democracy 4: Console Edition.",,2,1,,Yes,
centralbylines,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@centralbylines,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358341619_982261996304803_630345771804396165_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-_X6IXjTKJQQ7kNvgEJUJrC&_nc_gid=a5dbcdfa2f974eb68f3a7ea5a466bace&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDD3D4pijmCkWeE4wa-SjStTA5riCEfpFveEuWCVbOmew&oe=66E4264E&_nc_sid=10d13b,https://www.threads.net/@centralbylines/post/CxktXBtMuW_,24/09/2023,"Once more unto the breach for the National Trust: Farage joins the fray Nigel Farage has turned his attention to the National Trust’s council elections and endorses the electoral slate of an anti-woke splinter group via 
@YorksBylines
 yorkshirebylines.co.uk/news…",yorkshirebylines.co.uk,80,10,30,Yes,
showme_yourmask,Individual,Highly Identifiable,Verified,https://www.threads.net/@showme_yourmask,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/405499421_876685947107336_8677917471071271176_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=N3YgGzEVlL8Q7kNvgEvUAYf&_nc_gid=b00ef0b3a1d14bb4aaa9970a695a8f79&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCrkE4EwvqXvpbCkCndboE8n2nDL66tHqRkdeD8m2lKuw&oe=66E415B6&_nc_sid=10d13b,https://www.threads.net/@showme_yourmask/post/C9KZzWHRATn,08/07/2024,Me taking DETAILED notes on the UK and France elections.  ,,56,5,3,No,
